date,tmin,day_of_year,month,day_of_week,sin_doy,cos_doy,lag1,lag2,lag7,lag30,roll7,roll30,vol_7,diff1
2020-01-30,73.0,30,1,3,0.4937755501599772,0.869589389346611,72.0,72.0,78.0,74.0,73.42857142857143,74.33333333333333,2.2990681342048536,1.0
2020-01-31,74.0,31,1,4,0.5086709438521044,0.8609610158889943,73.0,72.0,78.0,75.0,72.85714285714286,74.3,1.2149857925888035,1.0
2020-02-01,75.0,32,2,5,0.5234156073655503,0.8520775211013093,74.0,73.0,75.0,76.0,72.85714285714286,74.26666666666667,1.2149857925888035,1.0
2020-02-02,76.0,33,2,6,0.5380051715382996,0.8429415373547828,75.0,74.0,72.0,75.0,73.42857142857143,74.3,1.6183471874259594,1.0
2020-02-03,75.0,34,2,0,0.5524353131676196,0.8335557718385699,76.0,75.0,72.0,76.0,73.85714285714286,74.26666666666667,1.5735915849394244,-1.0
2020-02-04,74.0,35,2,1,0.5667017562911176,0.8239230057575542,75.0,76.0,72.0,76.0,74.14285714285714,74.2,1.3451854182696783,-1.0
2020-02-05,75.0,36,2,2,0.5808002734538009,0.8140460935082178,74.0,75.0,72.0,76.0,74.57142857142857,74.16666666666667,0.9759000729492323,1.0
2020-02-06,74.0,37,2,3,0.5947266869607634,0.8039279618328213,75.0,74.0,73.0,76.0,74.71428571428571,74.1,0.7559289460193138,-1.0
2020-02-07,75.0,38,2,4,0.6084768701151261,0.7935716089521474,74.0,75.0,74.0,77.0,74.85714285714286,74.03333333333333,0.6900655593432462,1.0
2020-02-08,76.0,39,2,5,0.6220467484408675,0.7829801036770628,75.0,74.0,75.0,74.0,75.0,74.1,0.816496580928439,1.0
2020-02-09,76.0,40,2,6,0.6354323008901774,0.7721565844991642,76.0,75.0,76.0,73.0,75.0,74.2,0.816496580928439,0.0
2020-02-10,76.0,41,2,0,0.6486295610349814,0.7611042586607747,76.0,76.0,75.0,71.0,75.14285714285714,74.36666666666666,0.8997354108430483,0.0
2020-02-11,74.0,42,2,1,0.6616346182422783,0.7498264012045686,76.0,76.0,74.0,72.0,75.14285714285714,74.43333333333334,0.8997354108430483,-2.0
2020-02-12,75.0,43,2,2,0.6744436188329455,0.7383263540031065,74.0,76.0,75.0,71.0,75.14285714285714,74.56666666666666,0.8997354108430483,1.0
2020-02-13,77.0,44,2,3,0.6870527672236669,0.7266075247685656,75.0,74.0,74.0,73.0,75.57142857142857,74.7,0.9759000729489974,2.0
2020-02-14,78.0,45,2,4,0.6994583270516471,0.7146733860429609,77.0,75.0,75.0,72.0,76.0,74.9,1.2909944487360794,1.0
2020-02-15,77.0,46,2,5,0.7116566222817746,0.7025274741691571,78.0,77.0,76.0,72.0,76.14285714285714,75.06666666666666,1.345185418269337,-1.0
2020-02-16,77.0,47,2,6,0.7236440382959124,0.6901733882429719,77.0,78.0,76.0,72.0,76.28571428571429,75.23333333333333,1.3801311186849168,0.0
2020-02-17,76.0,48,2,0,0.7354170229639855,0.6776147890466889,77.0,77.0,76.0,74.0,76.28571428571429,75.3,1.3801311186849168,-1.0
2020-02-18,73.0,49,2,1,0.7469720876965552,0.6648553979642865,76.0,77.0,74.0,78.0,76.14285714285714,75.13333333333334,1.6761634196952444,-3.0
2020-02-19,71.0,50,2,2,0.7583058084785624,0.6518989958787126,73.0,76.0,75.0,76.0,75.57142857142857,74.96666666666667,2.5727509827125767,-2.0
2020-02-20,72.0,51,2,3,0.7694148268839378,0.6387494220515272,71.0,73.0,77.0,77.0,74.85714285714286,74.8,2.794552524023311,1.0
2020-02-21,74.0,52,2,4,0.7802958510707755,0.6254105729852463,72.0,71.0,78.0,76.0,74.28571428571429,74.73333333333333,2.429971585176136,2.0
2021-02-10,70.0,41,2,2,0.6486295610349814,0.7611042586607747,72.0,74.0,76.0,75.0,72.85714285714286,73.6,1.463850109423665,-2.0
2021-03-24,78.0,83,3,2,0.989932495087353,0.141540295217043,77.0,76.0,75.0,76.0,77.0,75.6,1.0000000000002702,1.0
2021-03-25,79.0,84,3,3,0.9922222094179323,0.12447926388678915,78.0,77.0,76.0,76.0,77.42857142857143,75.7,1.1338934190278203,1.0
2021-09-05,75.0,248,9,6,-0.9033558023246842,-0.4288919379124841,76.0,76.0,74.0,74.0,75.71428571428571,75.43333333333334,0.9511897312119478,-1.0
2021-09-06,75.0,249,9,0,-0.9106046300942162,-0.41327860778290443,75.0,76.0,74.0,75.0,75.85714285714286,75.43333333333334,0.6900655593431153,0.0
2021-09-07,75.0,250,9,1,-0.9175836260593934,-0.3975428142825566,75.0,75.0,76.0,76.0,75.71428571428571,75.4,0.7559289460192161,0.0
2021-09-08,77.0,251,9,2,-0.9242907221930934,-0.3816892202666586,75.0,75.0,77.0,75.0,75.71428571428571,75.46666666666667,0.7559289460192161,2.0
2021-09-09,76.0,252,9,3,-0.9307239310379793,-0.3657225234972692,77.0,75.0,76.0,76.0,75.71428571428571,75.46666666666667,0.7559289460192161,-1.0
2021-09-10,76.0,253,9,4,-0.9368813462954315,-0.34964745525122826,76.0,77.0,76.0,77.0,75.71428571428571,75.43333333333334,0.7559289460192161,0.0
2021-09-11,77.0,254,9,5,-0.9427611433904206,-0.33346877891818705,76.0,76.0,76.0,74.0,75.85714285714286,75.53333333333333,0.8997354108430208,1.0
2022-01-04,76.0,4,1,1,0.06880242680231986,0.9976303053065857,76.0,75.0,71.0,75.0,74.0,73.76666666666667,2.160246899469807,0.0
2022-01-05,74.0,5,1,2,0.08596479873744647,0.9962981749346078,76.0,76.0,71.0,75.0,74.42857142857143,73.73333333333333,1.718249385969025,-2.0
2022-01-06,74.0,6,1,3,0.10310169744743485,0.9946708199115211,74.0,76.0,71.0,76.0,74.85714285714286,73.66666666666667,0.8997354108433877,0.0
2022-01-07,74.0,7,1,4,0.1202080448993527,0.9927487224577402,74.0,74.0,74.0,76.0,74.85714285714286,73.6,0.8997354108433877,0.0
2022-01-08,76.0,8,1,5,0.13727877211326478,0.9905324521322229,74.0,74.0,75.0,76.0,75.0,73.6,1.0000000000008096,2.0
2022-01-09,74.0,9,1,6,0.15430882066428117,0.9880226656636976,76.0,74.0,75.0,74.0,74.85714285714286,73.6,1.0690449676504972,-2.0
2022-01-10,74.0,10,1,0,0.1712931441814776,0.9852201067560606,74.0,76.0,76.0,74.0,74.57142857142857,73.6,0.975900072949502,0.0
2022-01-11,74.0,11,1,1,0.1882267098432442,0.9821256058680006,74.0,74.0,76.0,76.0,74.28571428571429,73.53333333333333,0.7559289460198222,0.0
2022-01-12,75.0,12,1,2,0.2051044998686192,0.9787400799669153,74.0,74.0,74.0,75.0,74.42857142857143,73.53333333333333,0.7867957924707019,1.0
2022-01-13,74.0,13,1,3,0.2219215130041655,0.9750645322571948,75.0,74.0,74.0,77.0,74.42857142857143,73.43333333333334,0.7867957924707019,-1.0
2022-01-14,74.0,14,1,4,0.2386727660059501,0.9711000518829505,74.0,75.0,74.0,76.0,74.42857142857143,73.36666666666666,0.7867957924707019,0.0
2022-01-15,74.0,15,1,5,0.255353295116187,0.9668478136052775,74.0,74.0,76.0,76.0,74.14285714285714,73.3,0.3779644730120761,0.0
2022-01-16,76.0,16,1,6,0.2719581575341055,0.9623090774541486,74.0,74.0,74.0,75.0,74.42857142857143,73.33333333333333,0.7867957924707019,2.0
2022-01-17,75.0,17,1,0,0.288482432880609,0.9574851883550393,76.0,74.0,74.0,74.0,74.57142857142857,73.36666666666666,0.7867957924706477,-1.0
2022-01-18,73.0,18,1,1,0.30492122465628907,0.9523775757303974,75.0,76.0,74.0,74.0,74.42857142857143,73.33333333333333,0.9759000729495488,-2.0
2022-01-19,73.0,19,1,2,0.3212696616923644,0.9469877530760753,73.0,75.0,75.0,73.0,74.14285714285714,73.33333333333333,1.0690449676507034,0.0
2022-01-20,73.0,20,1,3,0.3375228995941133,0.9413173175128471,73.0,73.0,74.0,71.0,74.0,73.4,1.154700538380218,0.0
2022-01-21,74.0,21,1,4,0.3536761221763716,0.9353679493131483,73.0,73.0,74.0,73.0,74.0,73.43333333333334,1.154700538380218,1.0
2022-01-22,74.0,22,1,5,0.3697245428906731,0.9291414114031743,74.0,73.0,74.0,72.0,74.0,73.5,1.154700538380218,0.0
2023-01-02,72.0,2,1,0,0.03442161162274574,0.9994074007397048,71.0,70.0,76.0,74.0,72.71428571428571,73.7,1.889822365046857,1.0
2023-01-03,69.0,3,1,1,0.051619667223253764,0.998666816288476,72.0,71.0,75.0,76.0,71.85714285714286,73.46666666666667,2.0354009783971927,-3.0
2023-01-04,71.0,4,1,2,0.06880242680231986,0.9976303053065857,69.0,72.0,75.0,74.0,71.28571428571429,73.36666666666666,1.4960264830873145,2.0
2023-01-05,71.0,5,1,3,0.08596479873744647,0.9962981749346078,71.0,69.0,73.0,76.0,71.0,73.2,1.2909944487371567,0.0
2023-01-06,73.0,6,1,4,0.10310169744743485,0.9946708199115211,71.0,71.0,73.0,75.0,71.0,73.13333333333334,1.2909944487371567,2.0
2023-01-07,76.0,7,1,5,0.1202080448993527,0.9927487224577402,73.0,71.0,70.0,76.0,71.85714285714286,73.13333333333334,2.1930626551758383,3.0
2023-01-08,76.0,8,1,6,0.13727877211326478,0.9905324521322229,76.0,73.0,71.0,76.0,72.57142857142857,73.13333333333334,2.63673679998283,0.0
2023-01-09,75.0,9,1,0,0.15430882066428117,0.9880226656636976,76.0,76.0,72.0,74.0,73.0,73.16666666666667,2.7688746209731483,-1.0
2023-01-10,72.0,10,1,1,0.1712931441814776,0.9852201067560606,75.0,76.0,69.0,73.0,73.42857142857143,73.13333333333334,2.225394561057268,-3.0
2023-01-11,69.0,11,1,2,0.1882267098432442,0.9821256058680006,72.0,75.0,71.0,73.0,73.14285714285714,73.0,2.6726124191247034,-3.0
2023-01-12,69.0,12,1,3,0.2051044998686192,0.9787400799669153,69.0,72.0,71.0,71.0,72.85714285714286,72.93333333333334,3.023715784074246,0.0
2023-01-13,67.0,13,1,4,0.2219215130041655,0.9750645322571948,69.0,69.0,73.0,72.0,72.0,72.76666666666667,3.7416573867743415,-2.0
2023-01-14,69.0,14,1,5,0.2386727660059501,0.9711000518829505,67.0,69.0,76.0,71.0,71.0,72.7,3.415650255320373,2.0
2023-01-15,71.0,15,1,6,0.255353295116187,0.9668478136052775,69.0,67.0,76.0,72.0,70.28571428571429,72.66666666666667,2.62769136406194,2.0
2023-01-16,71.0,16,1,0,0.2719581575341055,0.9623090774541486,71.0,69.0,75.0,72.0,69.71428571428571,72.63333333333334,1.7043362064938872,0.0
2023-01-17,73.0,17,1,1,0.288482432880609,0.9574851883550393,71.0,71.0,72.0,74.0,69.85714285714286,72.6,1.9518001458980918,2.0
2023-01-18,73.0,18,1,2,0.30492122465628907,0.9523775757303974,73.0,71.0,69.0,75.0,70.42857142857143,72.53333333333333,2.2253945610575854,0.0
2023-01-19,69.0,19,1,3,0.3212696616923644,0.9469877530760753,73.0,73.0,69.0,74.0,70.42857142857143,72.36666666666666,2.2253945610575854,-4.0
2023-01-20,68.0,20,1,4,0.3375228995941133,0.9413173175128471,69.0,73.0,67.0,76.0,70.57142857142857,72.1,1.988059594776931,-1.0
2023-01-21,69.0,21,1,5,0.3536761221763716,0.9353679493131483,68.0,69.0,69.0,75.0,70.57142857142857,71.9,1.988059594776931,1.0
2023-01-22,73.0,22,1,6,0.3697245428906731,0.9291414114031743,69.0,68.0,71.0,73.0,70.85714285714286,71.9,2.1930626551759405,4.0
2023-01-23,74.0,23,1,0,0.38566340624360707,0.9226395488404876,73.0,69.0,71.0,74.0,71.28571428571429,71.9,2.497617912751785,1.0
2024-01-26,75.0,26,1,4,0.4327755925504312,0.901501684131884,75.0,75.0,73.0,74.0,75.57142857142857,75.43333333333334,0.7867957924705032,0.0
2024-01-27,73.0,27,1,5,0.4482293417404106,0.893918596519257,75.0,75.0,76.0,76.0,75.14285714285714,75.33333333333333,1.2149857925886973,-2.0
2024-01-28,72.0,28,1,6,0.4635502709028509,0.886070621534138,73.0,75.0,75.0,78.0,74.71428571428571,75.13333333333334,1.7043362064933225,-1.0
2024-01-29,73.0,29,1,0,0.47873384011578846,0.8779600847008882,72.0,73.0,76.0,78.0,74.28571428571429,74.96666666666667,1.704336206493391,1.0
2024-01-30,75.0,30,1,1,0.4937755501599772,0.869589389346611,73.0,72.0,77.0,76.0,74.0,74.93333333333334,1.2909944487367864,2.0
2024-01-31,76.0,31,1,2,0.5086709438521044,0.8609610158889943,75.0,73.0,75.0,77.0,74.14285714285714,74.9,1.4638501094236394,1.0
2024-02-01,77.0,32,2,3,0.5234156073655503,0.8520775211013093,76.0,75.0,75.0,77.0,74.42857142857143,74.9,1.8126539343505699,1.0
2024-02-02,76.0,33,2,4,0.5380051715382996,0.8429415373547828,77.0,76.0,75.0,76.0,74.57142857142857,74.9,1.9023794624232733,-1.0
2024-02-03,78.0,34,2,5,0.5524353131676196,0.8335557718385699,76.0,77.0,73.0,76.0,75.28571428571429,74.96666666666667,2.1380899352998357,2.0
2024-02-04,76.0,35,2,6,0.5667017562911176,0.8239230057575542,78.0,76.0,72.0,77.0,75.85714285714286,74.93333333333334,1.5735915849393927,-2.0
2024-02-05,76.0,36,2,0,0.5808002734538009,0.8140460935082178,76.0,78.0,73.0,77.0,76.28571428571429,74.9,0.9511897312120662,0.0
2024-02-06,73.0,37,2,1,0.5947266869607634,0.8039279618328213,76.0,76.0,75.0,78.0,76.0,74.73333333333333,1.5275252316524444,-3.0
2024-02-07,73.0,38,2,2,0.6084768701151261,0.7935716089521474,73.0,76.0,76.0,77.0,75.57142857142857,74.6,1.9023794624231418,0.0
2024-02-08,73.0,39,2,3,0.6220467484408675,0.7829801036770628,73.0,73.0,77.0,78.0,75.0,74.43333333333334,2.000000000000511,0.0
2024-02-09,72.0,40,2,4,0.6354323008901774,0.7721565844991642,73.0,73.0,76.0,76.0,74.42857142857143,74.3,2.225394561057275,-1.0
2024-02-10,74.0,41,2,5,0.6486295610349814,0.7611042586607747,72.0,73.0,78.0,76.0,73.85714285714286,74.23333333333333,1.5735915849397297,2.0
2024-02-11,74.0,42,2,6,0.6616346182422783,0.7498264012045686,74.0,72.0,76.0,77.0,73.57142857142857,74.13333333333334,1.2724180205618074,0.0
2024-02-12,75.0,43,2,0,0.6744436188329455,0.7383263540031065,74.0,74.0,76.0,73.0,73.42857142857143,74.2,0.97590007295001,1.0
2024-02-13,75.0,44,2,1,0.6870527672236669,0.7266075247685656,75.0,74.0,73.0,73.0,73.71428571428571,74.26666666666667,1.1126972805295992,0.0
2024-02-14,77.0,45,2,2,0.6994583270516471,0.7146733860429609,75.0,75.0,73.0,73.0,74.28571428571429,74.4,1.6035674514752982,2.0
2024-02-15,75.0,46,2,3,0.7116566222817746,0.7025274741691571,77.0,75.0,73.0,72.0,74.57142857142857,74.5,1.5118578920376555,-2.0
2024-02-16,77.0,47,2,4,0.7236440382959124,0.6901733882429719,75.0,77.0,72.0,71.0,75.28571428571429,74.7,1.253566341056771,2.0
2024-02-17,78.0,48,2,5,0.7354170229639855,0.6776147890466889,77.0,75.0,74.0,69.0,75.85714285714286,75.0,1.4638501094233456,1.0
2024-02-18,77.0,49,2,6,0.7469720876965552,0.6648553979642865,78.0,77.0,74.0,73.0,76.28571428571429,75.13333333333334,1.2535663410565698,-1.0
2024-02-19,76.0,50,2,0,0.7583058084785624,0.6518989958787126,77.0,78.0,75.0,76.0,76.42857142857143,75.13333333333334,1.133893419028262,-1.0
2024-02-20,76.0,51,2,1,0.7694148268839378,0.6387494220515272,76.0,77.0,75.0,75.0,76.57142857142857,75.16666666666667,0.975900072949173,0.0
2024-02-21,76.0,52,2,2,0.7802958510707755,0.6254105729852463,76.0,76.0,77.0,76.0,76.42857142857143,75.16666666666667,0.9759000729492068,0.0
2024-02-22,79.0,53,2,3,0.7909456567567772,0.6118864012687243,76.0,76.0,75.0,77.0,77.0,75.23333333333333,1.1547005383797055,3.0
2024-02-23,76.0,54,2,4,0.8013610881746766,0.5981809144059164,79.0,76.0,77.0,75.0,76.85714285714286,75.26666666666667,1.2149857925883698,-3.0
2024-02-24,78.0,55,2,5,0.811539059007361,0.5842981736283684,76.0,79.0,78.0,75.0,76.85714285714286,75.36666666666666,1.2149857925883698,2.0
2024-02-25,78.0,56,2,6,0.8214765533024142,0.5702422926917871,78.0,76.0,77.0,75.0,77.0,75.46666666666667,1.2909944487362124,0.0
2024-02-26,77.0,57,2,0,0.8311706263658079,0.5560174366570446,78.0,78.0,76.0,73.0,77.14285714285714,75.6,1.2149857925883187,-1.0
2024-02-27,78.0,58,2,1,0.8406184056344782,0.5416278206559814,77.0,78.0,76.0,72.0,77.42857142857143,75.8,1.1338934190280652,1.0
2024-02-28,76.0,59,2,2,0.8498170915275278,0.5270777086423722,78.0,77.0,76.0,73.0,77.42857142857143,75.9,1.1338934190280652,-2.0
2024-02-29,76.0,60,2,3,0.8587639582758029,0.5123714121284237,76.0,78.0,79.0,75.0,77.0,75.93333333333334,1.0000000000005214,0.0
2024-03-01,76.0,61,3,4,0.8674563547295968,0.49751328890718066,76.0,76.0,76.0,76.0,77.0,75.93333333333334,1.0000000000005214,0.0
2024-03-02,75.0,62,3,5,0.8758917051442429,0.48250774176121847,76.0,76.0,78.0,77.0,76.57142857142857,75.86666666666666,1.1338934190282155,-1.0
2024-03-03,74.0,63,3,6,0.8840675099433636,0.4673592171580022,75.0,76.0,78.0,76.0,76.0,75.8,1.2909944487363614,-1.0
2024-03-04,76.0,64,3,0,0.8919813464595485,0.45207220393230435,74.0,75.0,77.0,78.0,75.85714285714286,75.73333333333333,1.2149857925885255,2.0
2024-03-05,77.0,65,3,1,0.8996308696522433,0.43665123195606403,76.0,74.0,78.0,76.0,75.71428571428571,75.76666666666667,0.951189731212153,1.0
2024-03-06,78.0,66,3,2,0.9070138128026359,0.4211008707960896,77.0,76.0,76.0,76.0,76.0,75.83333333333333,1.2909944487363623,1.0
2024-03-07,78.0,67,3,3,0.9141279881853337,0.40542572835999735,78.0,77.0,76.0,73.0,76.28571428571429,76.0,1.4960264830866359,0.0
2024-03-08,78.0,68,3,4,0.9209712877166346,0.38963044953078796,78.0,78.0,76.0,73.0,76.57142857142857,76.16666666666667,1.6183471874257507,0.0
2024-03-09,78.0,69,3,5,0.9275416835791966,0.37371971479046906,78.0,78.0,75.0,73.0,77.0,76.33333333333333,1.5275252316522907,0.0
2024-03-10,78.0,70,3,6,0.9338372288229252,0.35769823883312546,78.0,78.0,74.0,72.0,77.57142857142857,76.53333333333333,0.7867957924699667,0.0
2024-03-11,77.0,71,3,0,0.9398560579418954,0.3415707691678556,78.0,78.0,76.0,74.0,77.71428571428571,76.63333333333334,0.487950036475053,-1.0
2024-03-12,76.0,72,3,1,0.9455963874271426,0.3253420847119801,77.0,78.0,77.0,74.0,77.57142857142857,76.7,0.7867957924699667,-1.0
2024-03-13,77.0,73,3,2,0.9510565162951535,0.30901699437494745,76.0,77.0,78.0,75.0,77.42857142857143,76.76666666666667,0.7867957924700028,1.0
2024-03-14,79.0,74,3,3,0.9562348265919056,0.29260033563334836,77.0,76.0,78.0,75.0,77.57142857142857,76.9,0.975900072948953,2.0
2024-03-15,80.0,75,3,4,0.9611297838723007,0.27609697309746883,79.0,77.0,78.0,77.0,77.85714285714286,77.0,1.345185418269357,1.0
2024-03-16,79.0,76,3,5,0.9657399376548549,0.2595117970697999,80.0,79.0,78.0,75.0,78.0,77.13333333333334,1.4142135623733187,-1.0
2024-03-17,78.0,77,3,6,0.9700639218515071,0.2428497220959356,79.0,80.0,78.0,77.0,78.0,77.16666666666667,1.4142135623733187,-1.0
2024-03-18,78.0,78,3,0,0.9741004551724205,0.22611568550828828,78.0,79.0,77.0,78.0,78.14285714285714,77.16666666666667,1.3451854182693108,0.0
2024-03-19,76.0,79,3,1,0.9778483415056568,0.20931464596304847,78.0,78.0,76.0,77.0,78.14285714285714,77.13333333333334,1.3451854182693108,-2.0
2024-03-20,75.0,80,3,2,0.9813064702716093,0.19245158197082998,76.0,78.0,77.0,76.0,77.85714285714286,77.1,1.7728105208560305,-1.0
2024-03-21,77.0,81,3,3,0.9844738167520922,0.1755314904214282,75.0,76.0,79.0,76.0,77.57142857142857,77.13333333333334,1.718249385968683,2.0
